holdingId,name,lei,title,cusip,isin,ticker,balance,units,curCd,valUSD,pctVal,payoffProfile,assetCat,issuerCat,invCountry,isRestrictedSec,fairValLevel,isCashCollateral,isNonCashCollateral,isLoanByFund
QCOM,QUALCOMM Inc,H1J8DDZKZP6H7RWC0H53,QUALCOMM Inc,747525103,US7475251036,QCOM,505.00000000,NS,USD,99692.05,6.95,Long,EC,CORP,US,N,1,N,N,N
RMBS,Rambus Inc,2549000211GDCQSLV833,Rambus Inc,750917106,US7509171069,RMBS,242.00000000,NS,USD,30133.84,2.10,Long,EC,CORP,US,N,1,N,N,N
RPRX,Royalty Pharma PLC,549300FGFN7VOK8BZR03,Royalty Pharma PLC,N/A,GB00BMVP7Y09,RPRX,979.00000000,NS,USD,53140.12,3.71,Long,EC,CORP,US,N,1,N,N,N
SNPS,Synopsys Inc,QG7T915N9S0NY5UKNE63,Synopsys Inc,871607107,US8716071076,SNPS,132.00000000,NS,USD,61238.76,4.27,Long,EC,CORP,US,N,1,N,N,N
SVCO,Silvaco Group Inc,89450009UUSWTJL6DP68,Silvaco Group Inc,82728C102,US82728C1027,SVCO,1502.00000000,NS,USD,17753.64,1.24,Long,EC,CORP,US,N,1,N,N,N
TKO,TKO Group Holdings Inc,N/A,TKO Group Holdings Inc,87256C101,US87256C1018,TKO,231.00000000,NS,USD,47010.81,3.28,Long,EC,CORP,US,N,1,N,N,N
TTWO,Take-Two Interactive Software ,BOMSTHHJK882EWYX3334,Take-Two Interactive Software Inc,874054109,US8740541094,TTWO,76.00000000,NS,USD,17918.52,1.25,Long,EC,CORP,US,N,1,N,N,N
VRSN,VeriSign Inc,LMPL4N8ZOJRMF0KOF759,VeriSign Inc,92343E102,US92343E1029,VRSN,187.00000000,NS,USD,47138.96,3.29,Long,EC,CORP,US,N,1,N,N,N
WING,Wingstop Inc,549300SSH3F8HPIM3Q47,Wingstop Inc,974155103,US9741551033,WING,154.00000000,NS,USD,23991.66,1.67,Long,EC,CORP,US,N,1,N,N,N
WMG,Warner Music Group Corp,N/A,Warner Music Group Corp,934550203,US9345502036,WMG,1001.00000000,NS,USD,26956.93,1.88,Long,EC,CORP,US,N,1,N,N,N
XOMA,XOMA Royalty Corp,N/A,XOMA Royalty Corp,98419J206,US98419J2069,XOMA,484.00000000,NS,USD,20400.60,1.42,Long,EC,CORP,US,N,1,N,N,N
XPER,Xperi Inc,529900I86PYPO1GBLY22,Xperi Inc,98423J101,US98423J1016,XPER,2640.00000000,NS,USD,20724.00,1.45,Long,EC,CORP,US,N,1,N,N,N
YUM,Yum! Brands Inc,549300JE8XHZZ7OHN517,Yum! Brands Inc,988498101,US9884981013,YUM,407.00000000,NS,USD,62279.14,4.34,Long,EC,CORP,US,N,1,N,N,N
